,kinase,metabolite,total_genes,kinase_targets,metabolite_network_size,overlap,p-value,adjusted p-value
6294,PknI,25dhpp_c,1011,1,39.0,1.0,0.0,0.0
6295,PknI,25drapp_c,1011,1,39.0,1.0,0.0,0.0
6296,PknI,6hmhptpp_c,1011,1,42.0,1.0,0.0,0.0
6297,PknI,3dhq_c,1011,1,21.0,1.0,0.0,0.0
6298,PknI,3dhsk_c,1011,1,22.0,1.0,0.0,0.0
6299,PknI,dmpp_c,1011,1,22.0,1.0,0.0,0.0
6300,PknI,grdp_c,1011,1,22.0,1.0,0.0,0.0
6301,PknI,h2mb4p_c,1011,1,22.0,1.0,0.0,0.0
6302,PknI,dhpmp_c,1011,1,40.0,1.0,0.0,0.0
6303,PknI,ahdt_c,1011,1,40.0,1.0,0.0,0.0
6304,PknI,dpcoa_c,1011,1,54.0,1.0,0.0,0.0
6305,PknI,decdp_c,1011,1,23.0,1.0,0.0,0.0
6306,PknI,2dhp_c,1011,1,15.0,1.0,0.0,0.0
6307,PknI,pant__R_c,1011,1,16.0,1.0,0.0,0.0
6308,PknI,2dr5p_c,1011,1,40.0,1.0,0.0,0.0
6309,PknI,g3p_c,1011,1,15.0,1.0,0.0,0.0
6310,PknI,ser__D_e,1011,1,12.0,1.0,0.0,0.0
6311,PknI,ser__D_c,1011,1,12.0,1.0,0.0,0.0
6312,PknI,dtmp_c,1011,1,32.0,1.0,0.0,0.0
6313,PknI,dtdp_c,1011,1,33.0,1.0,0.0,0.0
6314,PknI,dump_c,1011,1,32.0,1.0,0.0,0.0
6315,PknI,2dr1p_c,1011,1,22.0,1.0,0.0,0.0
6316,PknI,ura_c,1011,1,12.0,1.0,0.0,0.0
6317,PknI,dxyl5p_c,1011,1,15.0,1.0,0.0,0.0
6318,PknI,2me4p_c,1011,1,16.0,1.0,0.0,0.0
6319,PknI,h2_c,1011,1,13.0,1.0,0.0,0.0
6320,PknI,2pg_c,1011,1,13.0,1.0,0.0,0.0
6321,PknI,seramp_c,1011,1,12.0,1.0,0.0,0.0
6322,PknI,etha_e,1011,1,27.0,1.0,0.0,0.0
6323,PknI,etha_c,1011,1,27.0,1.0,0.0,0.0
6324,PknI,atp_e,1011,1,12.0,1.0,0.0,0.0
6325,PknI,fe2_e,1011,1,12.0,1.0,0.0,0.0
6326,PknI,fum_e,1011,1,12.0,1.0,0.0,0.0
6327,PknI,gal_e,1011,1,12.0,1.0,0.0,0.0
6328,PknI,glc__D_e,1011,1,12.0,1.0,0.0,0.0
6329,PknI,glu__L_e,1011,1,12.0,1.0,0.0,0.0
6330,PknI,gly_e,1011,1,13.0,1.0,0.0,0.0
6331,PknI,glyb_e,1011,1,12.0,1.0,0.0,0.0
6332,PknI,glyc3p_e,1011,1,12.0,1.0,0.0,0.0
6333,PknI,glyc_e,1011,1,17.0,1.0,0.0,0.0
6334,PknI,gthrd_e,1011,1,12.0,1.0,0.0,0.0
6335,PknI,h2_e,1011,1,13.0,1.0,0.0,0.0
6336,PknI,h2co3_e,1011,1,12.0,1.0,0.0,0.0
6337,PknI,h2o_e,1011,1,12.0,1.0,0.0,0.0
6338,PknI,h2s_e,1011,1,24.0,1.0,0.0,0.0
6339,PknI,hdca_e,1011,1,12.0,1.0,0.0,0.0
6340,PknI,his__L_e,1011,1,34.0,1.0,0.0,0.0
6341,PknI,id3acald_e,1011,1,42.0,1.0,0.0,0.0
6342,PknI,ile__L_e,1011,1,19.0,1.0,0.0,0.0
6343,PknI,k_e,1011,1,12.0,1.0,0.0,0.0
6344,PknI,lac__L_e,1011,1,13.0,1.0,0.0,0.0
6345,PknI,lcts_e,1011,1,12.0,1.0,0.0,0.0
6346,PknI,leu__L_e,1011,1,19.0,1.0,0.0,0.0
6347,PknI,lys__L_e,1011,1,22.0,1.0,0.0,0.0
6348,PknI,mal__L_e,1011,1,12.0,1.0,0.0,0.0
6349,PknI,malt_e,1011,1,12.0,1.0,0.0,0.0
6350,PknI,malthp_e,1011,1,12.0,1.0,0.0,0.0
6351,PknI,meoh_e,1011,1,12.0,1.0,0.0,0.0
6352,PknI,met__L_e,1011,1,12.0,1.0,0.0,0.0
6353,PknI,mg2_e,1011,1,12.0,1.0,0.0,0.0
6354,PknI,na1_e,1011,1,12.0,1.0,0.0,0.0
6355,PknI,nh4_e,1011,1,12.0,1.0,0.0,0.0
6356,PknI,no2_e,1011,1,27.0,1.0,0.0,0.0
6357,PknI,no3_e,1011,1,12.0,1.0,0.0,0.0
6358,PknI,no_e,1011,1,12.0,1.0,0.0,0.0
6359,PknI,o2_e,1011,1,12.0,1.0,0.0,0.0
6360,PknI,ocdca_e,1011,1,12.0,1.0,0.0,0.0
6361,PknI,orn_e,1011,1,17.0,1.0,0.0,0.0
6362,PknI,pac_e,1011,1,30.0,1.0,0.0,0.0
6363,PknI,pdima_e,1011,1,41.0,1.0,0.0,0.0
6364,PknI,phdca_e,1011,1,29.0,1.0,0.0,0.0
6365,PknI,phe__L_e,1011,1,27.0,1.0,0.0,0.0
6366,PknI,pi_e,1011,1,12.0,1.0,0.0,0.0
6367,PknI,ppa_e,1011,1,12.0,1.0,0.0,0.0
6368,PknI,ppdima_e,1011,1,58.0,1.0,0.0,0.0
6369,PknI,pro__L_e,1011,1,13.0,1.0,0.0,0.0
6370,PknI,pyr_e,1011,1,13.0,1.0,0.0,0.0
6371,PknI,rib__D_e,1011,1,12.0,1.0,0.0,0.0
6372,PknI,ser__L_e,1011,1,20.0,1.0,0.0,0.0
6373,PknI,skm_e,1011,1,24.0,1.0,0.0,0.0
6374,PknI,so4_e,1011,1,12.0,1.0,0.0,0.0
6375,PknI,succ_e,1011,1,12.0,1.0,0.0,0.0
6376,PknI,tartr__L_e,1011,1,12.0,1.0,0.0,0.0
6377,PknI,thr__L_e,1011,1,19.0,1.0,0.0,0.0
6378,PknI,tre_e,1011,1,12.0,1.0,0.0,0.0
6379,PknI,trp__L_e,1011,1,41.0,1.0,0.0,0.0
6380,PknI,tsul_e,1011,1,12.0,1.0,0.0,0.0
6381,PknI,ttdca_e,1011,1,12.0,1.0,0.0,0.0
6382,PknI,tyr__L_e,1011,1,27.0,1.0,0.0,0.0
6383,PknI,val__L_e,1011,1,15.0,1.0,0.0,0.0
6384,PknI,ac_e,1011,1,12.0,1.0,0.0,0.0
6385,PknI,4abz_e,1011,1,29.0,1.0,0.0,0.0
6386,PknI,for_e,1011,1,12.0,1.0,0.0,0.0
6387,PknI,akg_e,1011,1,12.0,1.0,0.0,0.0
6388,PknI,gua_e,1011,1,12.0,1.0,0.0,0.0
6389,PknI,ad_e,1011,1,12.0,1.0,0.0,0.0
6390,PknI,urea_e,1011,1,12.0,1.0,0.0,0.0
6391,PknI,tdcoa_c,1011,1,60.0,1.0,0.0,0.0
6392,PknI,ttdca_c,1011,1,17.0,1.0,0.0,0.0
6393,PknI,hdcea_c,1011,1,17.0,1.0,0.0,0.0
6394,PknI,ocdcea_c,1011,1,17.0,1.0,0.0,0.0
6395,PknI,arach_c,1011,1,17.0,1.0,0.0,0.0
6396,PknI,octa_c,1011,1,17.0,1.0,0.0,0.0
6397,PknI,occoa_c,1011,1,60.0,1.0,0.0,0.0
6398,PknI,phdca_c,1011,1,29.0,1.0,0.0,0.0
6399,PknI,phdcacoa_c,1011,1,66.0,1.0,0.0,0.0
6400,PknI,prephth_c,1011,1,25.0,1.0,0.0,0.0
6401,PknI,prephthcoa_c,1011,1,66.0,1.0,0.0,0.0
6402,PknI,omtta_c,1011,1,26.0,1.0,0.0,0.0
6403,PknI,homtta_c,1011,1,26.0,1.0,0.0,0.0
6404,PknI,meroacidcyc2ACP_c,1011,1,12.0,1.0,0.0,0.0
6405,PknI,meroacidcyc2AMP_c,1011,1,50.0,1.0,0.0,0.0
6406,PknI,mmeroacidcyc2ACP_c,1011,1,12.0,1.0,0.0,0.0
6407,PknI,mmeroacidcyc2AMP_c,1011,1,50.0,1.0,0.0,0.0
6408,PknI,kmeroacidcyc2ACP_c,1011,1,12.0,1.0,0.0,0.0
6409,PknI,kmeroacidcyc2AMP_c,1011,1,50.0,1.0,0.0,0.0
6410,PknI,mmmeroacidcyc1ACP_c,1011,1,12.0,1.0,0.0,0.0
6411,PknI,mmmeroacidcyc1AMP_c,1011,1,48.0,1.0,0.0,0.0
6412,PknI,mkmeroacidcyc1ACP_c,1011,1,12.0,1.0,0.0,0.0
6413,PknI,mkmeroacidcyc1AMP_c,1011,1,49.0,1.0,0.0,0.0
6414,PknI,fad_c,1011,1,44.0,1.0,0.0,0.0
6415,PknI,fadh2_c,1011,1,44.0,1.0,0.0,0.0
6416,PknI,dca_c,1011,1,17.0,1.0,0.0,0.0
6417,PknI,ddca_c,1011,1,17.0,1.0,0.0,0.0
6418,PknI,ttc_c,1011,1,17.0,1.0,0.0,0.0
6419,PknI,malACP_c,1011,1,12.0,1.0,0.0,0.0
6420,PknI,phdcaACP_c,1011,1,12.0,1.0,0.0,0.0
6421,PknI,mmcoa__S_c,1011,1,62.0,1.0,0.0,0.0
6422,PknI,m1ocdca_c,1011,1,25.0,1.0,0.0,0.0
6423,PknI,dmarach_c,1011,1,25.0,1.0,0.0,0.0
6424,PknI,tmbhn_c,1011,1,25.0,1.0,0.0,0.0
6425,PknI,marach_c,1011,1,25.0,1.0,0.0,0.0
6426,PknI,mbhn_c,1011,1,26.0,1.0,0.0,0.0
6427,PknI,tamlgnc_c,1011,1,26.0,1.0,0.0,0.0
6428,PknI,dmbhn_c,1011,1,26.0,1.0,0.0,0.0
6429,PknI,dmlgnc_c,1011,1,26.0,1.0,0.0,0.0
6430,PknI,pmhexc_c,1011,1,26.0,1.0,0.0,0.0
6431,PknI,tmlgnc_c,1011,1,26.0,1.0,0.0,0.0
6432,PknI,tmhexc_c,1011,1,26.0,1.0,0.0,0.0
6433,PknI,hmocta_c,1011,1,26.0,1.0,0.0,0.0
6434,PknI,tamhexc_c,1011,1,26.0,1.0,0.0,0.0
6435,PknI,tamocta_c,1011,1,26.0,1.0,0.0,0.0
6436,PknI,hpmtria_c,1011,1,26.0,1.0,0.0,0.0
6437,PknI,pmocta_c,1011,1,26.0,1.0,0.0,0.0
6438,PknI,hmtria_c,1011,1,26.0,1.0,0.0,0.0
6439,PknI,omdtria_c,1011,1,26.0,1.0,0.0,0.0
6440,PknI,hpmdtria_c,1011,1,26.0,1.0,0.0,0.0
6441,PknI,fdp_c,1011,1,17.0,1.0,0.0,0.0
6442,PknI,dhap_c,1011,1,16.0,1.0,0.0,0.0
6443,PknI,f6p_c,1011,1,17.0,1.0,0.0,0.0
6444,PknI,fc1p_c,1011,1,18.0,1.0,0.0,0.0
6445,PknI,fe2_c,1011,1,11.0,0.0,0.010880316518298714,0.02669261525384001
6446,PknI,ppp9_c,1011,1,19.0,1.0,0.0,0.0
6447,PknI,pheme_c,1011,1,23.0,1.0,0.0,0.0
6448,PknI,fmcbtt_c,1011,1,50.0,1.0,0.0,0.0
6449,PknI,mcbtt_c,1011,1,47.0,1.0,0.0,0.0
6450,PknI,forcoa_c,1011,1,55.0,1.0,0.0,0.0
6451,PknI,2ahhmd_c,1011,1,42.0,1.0,0.0,0.0
6452,PknI,5fthf_c,1011,1,55.0,1.0,0.0,0.0
6453,PknI,methf_c,1011,1,54.0,1.0,0.0,0.0
6454,PknI,2dmmql8_c,1011,1,58.0,1.0,0.0,0.0
6455,PknI,fdxrd_c,1011,1,28.0,1.0,0.0,0.0
6456,PknI,fdxox_c,1011,1,28.0,1.0,0.0,0.0
6457,PknI,gdpfuc_c,1011,1,42.0,1.0,0.0,0.0
6458,PknI,rrppdima_c,1011,1,61.0,1.0,0.0,0.0
6459,PknI,frrppdima_c,1011,1,65.0,1.0,0.0,0.0
6460,PknI,mal__L_c,1011,1,12.0,1.0,0.0,0.0
6461,PknI,gdpmann_c,1011,1,41.0,1.0,0.0,0.0
6462,PknI,PIM1_c,1011,1,41.0,1.0,0.0,0.0
6463,PknI,PIM5_c,1011,1,43.0,1.0,0.0,0.0
6464,PknI,PIM6_c,1011,1,44.0,1.0,0.0,0.0
6465,PknI,Ac1PIM1_c,1011,1,42.0,1.0,0.0,0.0
6466,PknI,Ac1PIM2_c,1011,1,43.0,1.0,0.0,0.0
6467,PknI,decdman1p__tb_c,1011,1,29.0,1.0,0.0,0.0
6468,PknI,Ac1PIM3_c,1011,1,44.0,1.0,0.0,0.0
6469,PknI,Ac1PIM4_c,1011,1,44.0,1.0,0.0,0.0
6470,PknI,PIM2_c,1011,1,42.0,1.0,0.0,0.0
6471,PknI,PIM3_c,1011,1,42.0,1.0,0.0,0.0
6472,PknI,PIM4_c,1011,1,42.0,1.0,0.0,0.0
6473,PknI,gam1p_c,1011,1,19.0,1.0,0.0,0.0
6474,PknI,dttp_c,1011,1,34.0,1.0,0.0,0.0
6475,PknI,g1p_c,1011,1,18.0,1.0,0.0,0.0
6476,PknI,dtdpglu_c,1011,1,36.0,1.0,0.0,0.0
6477,PknI,glu1sa_c,1011,1,12.0,1.0,0.0,0.0
6478,PknI,5aop_c,1011,1,13.0,1.0,0.0,0.0
6479,PknI,glyc3p_c,1011,1,16.0,1.0,0.0,0.0
6480,PknI,glu5sa_c,1011,1,12.0,1.0,0.0,0.0
6481,PknI,1pyr5c_c,1011,1,12.0,1.0,0.0,0.0
6482,PknI,glu5p_c,1011,1,13.0,1.0,0.0,0.0
6483,PknI,g6p_c,1011,1,18.0,1.0,0.0,0.0
6484,PknI,6pgl_c,1011,1,18.0,1.0,0.0,0.0
6485,PknI,ragund_c,1011,1,38.0,1.0,0.0,0.0
6486,PknI,udpgalfur_c,1011,1,35.0,1.0,0.0,0.0
6487,PknI,udp_c,1011,1,31.0,1.0,0.0,0.0
6488,PknI,gal_c,1011,1,20.0,1.0,0.0,0.0
6489,PknI,gal1p_c,1011,1,19.0,1.0,0.0,0.0
6490,PknI,udpgal_c,1011,1,34.0,1.0,0.0,0.0
6491,PknI,udpg_c,1011,1,34.0,1.0,0.0,0.0
6492,PknI,13dpg_c,1011,1,14.0,1.0,0.0,0.0
6493,PknI,gar_c,1011,1,23.0,1.0,0.0,0.0
6494,PknI,fgam_c,1011,1,25.0,1.0,0.0,0.0
6495,PknI,mlthf_c,1011,1,54.0,1.0,0.0,0.0
6496,PknI,lpro_c,1011,1,12.0,1.0,0.0,0.0
6497,PknI,alpro_c,1011,1,12.0,1.0,0.0,0.0
6498,PknI,dhlpro_c,1011,1,12.0,1.0,0.0,0.0
6499,PknI,gdpddman_c,1011,1,41.0,1.0,0.0,0.0
6500,PknI,gluala_c,1011,1,18.0,1.0,0.0,0.0
6501,PknI,5oxpro_c,1011,1,11.0,1.0,0.0,0.0
6502,PknI,glycogen_c,1011,1,21.0,1.0,0.0,0.0
6503,PknI,adpglc_c,1011,1,36.0,1.0,0.0,0.0
6504,PknI,glc__D_c,1011,1,18.0,1.0,0.0,0.0
6505,PknI,uaaAgla_c,1011,1,51.0,1.0,0.0,0.0
6506,PknI,uaaAgtla_c,1011,1,55.0,1.0,0.0,0.0
6507,PknI,uaaGgla_c,1011,1,51.0,1.0,0.0,0.0
6508,PknI,uaaGgtla_c,1011,1,55.0,1.0,0.0,0.0
6509,PknI,uaagmda_c,1011,1,51.0,1.0,0.0,0.0
6510,PknI,uaagtmda_c,1011,1,55.0,1.0,0.0,0.0
6511,PknI,glucys_c,1011,1,26.0,1.0,0.0,0.0
6512,PknI,pram_c,1011,1,22.0,1.0,0.0,0.0
6513,PknI,glu__D_c,1011,1,13.0,1.0,0.0,0.0
6514,PknI,trnaglu_c,1011,1,12.0,1.0,0.0,0.0
6515,PknI,glx_c,1011,1,13.0,1.0,0.0,0.0
6516,PknI,oxa_c,1011,1,13.0,1.0,0.0,0.0
6517,PknI,glyc__R_c,1011,1,18.0,1.0,0.0,0.0
6518,PknI,3pg_c,1011,1,13.0,1.0,0.0,0.0
6519,PknI,glyclt_c,1011,1,279.0,1.0,0.0,0.0
6520,PknI,xmp_c,1011,1,37.0,1.0,0.0,0.0
6521,PknI,6pgc_c,1011,1,19.0,1.0,0.0,0.0
6522,PknI,g3pe_c,1011,1,30.0,1.0,0.0,0.0
6523,PknI,gsn_c,1011,1,38.0,1.0,0.0,0.0
6524,PknI,gthox_c,1011,1,27.0,1.0,0.0,0.0
6525,PknI,gthrd_c,1011,1,26.0,1.0,0.0,0.0
6526,PknI,gdptp_c,1011,1,40.0,1.0,0.0,0.0
6527,PknI,35cgmp_c,1011,1,40.0,1.0,0.0,0.0
6528,PknI,gua_c,1011,1,33.0,1.0,0.0,0.0
6529,PknI,xan_c,1011,1,32.0,1.0,0.0,0.0
6530,PknI,h2co3_c,1011,1,12.0,1.0,0.0,0.0
6531,PknI,met__L_c,1011,1,30.0,1.0,0.0,0.0
6532,PknI,histd_c,1011,1,33.0,1.0,0.0,0.0
6533,PknI,his__L_c,1011,1,34.0,1.0,0.0,0.0
6534,PknI,hisp_c,1011,1,33.0,1.0,0.0,0.0
6535,PknI,ppbng_c,1011,1,14.0,1.0,0.0,0.0
6536,PknI,hmbil_c,1011,1,15.0,1.0,0.0,0.0
6537,PknI,4ampm_c,1011,1,30.0,1.0,0.0,0.0
6538,PknI,4h2opntn_c,1011,1,12.0,1.0,0.0,0.0
6539,PknI,hom__L_c,1011,1,16.0,1.0,0.0,0.0
6540,PknI,achms_c,1011,1,17.0,1.0,0.0,0.0
6541,PknI,phom_c,1011,1,17.0,1.0,0.0,0.0
6542,PknI,suchms_c,1011,1,16.0,1.0,0.0,0.0
6543,PknI,imacp_c,1011,1,33.0,1.0,0.0,0.0
6544,PknI,hxan_c,1011,1,28.0,1.0,0.0,0.0
6545,PknI,mi1p__D_c,1011,1,19.0,1.0,0.0,0.0
6546,PknI,iacgam_c,1011,1,25.0,1.0,0.0,0.0
6547,PknI,ichor_c,1011,1,27.0,1.0,0.0,0.0
6548,PknI,id3acald_c,1011,1,42.0,1.0,0.0,0.0
6549,PknI,prlp_c,1011,1,39.0,1.0,0.0,0.0
6550,PknI,eig3p_c,1011,1,32.0,1.0,0.0,0.0
6551,PknI,2cpr5p_c,1011,1,32.0,1.0,0.0,0.0
6552,PknI,3ig3p_c,1011,1,33.0,1.0,0.0,0.0
6553,PknI,ile__L_c,1011,1,19.0,1.0,0.0,0.0
6554,PknI,indpyr_c,1011,1,41.0,1.0,0.0,0.0
6555,PknI,rib__D_c,1011,1,22.0,1.0,0.0,0.0
6556,PknI,3c2hmp_c,1011,1,17.0,1.0,0.0,0.0
6557,PknI,3c4mop_c,1011,1,18.0,1.0,0.0,0.0
6558,PknI,2ippm_c,1011,1,17.0,1.0,0.0,0.0
6559,PknI,3c3hmp_c,1011,1,15.0,1.0,0.0,0.0
6560,PknI,k_c,1011,1,14.0,1.0,0.0,0.0
6561,PknI,lcts_c,1011,1,12.0,1.0,0.0,0.0
6562,PknI,lac__L_c,1011,1,12.0,1.0,0.0,0.0
6563,PknI,leu__L_c,1011,1,19.0,1.0,0.0,0.0
6564,PknI,4mop_c,1011,1,18.0,1.0,0.0,0.0
6565,PknI,malt_c,1011,1,20.0,1.0,0.0,0.0
6566,PknI,malthp_c,1011,1,12.0,1.0,0.0,0.0
6567,PknI,man1p_c,1011,1,18.0,1.0,0.0,0.0
6568,PknI,man6p_c,1011,1,18.0,1.0,0.0,0.0
6569,PknI,Ac2PIM2_c,1011,1,43.0,1.0,0.0,0.0
6570,PknI,salc_c,1011,1,28.0,1.0,0.0,0.0
6571,PknI,thr__L_c,1011,1,18.0,1.0,0.0,0.0
6572,PknI,mcbts_c,1011,1,56.0,1.0,0.0,0.0
6573,PknI,mshfald_c,1011,1,12.0,1.0,0.0,0.0
6574,PknI,mshfaldox_c,1011,1,12.0,1.0,0.0,0.0
6575,PknI,2mecdp_c,1011,1,22.0,1.0,0.0,0.0
6576,PknI,meoh_c,1011,1,12.0,1.0,0.0,0.0
6577,PknI,metsox__S__L_c,1011,1,31.0,1.0,0.0,0.0
6578,PknI,metsox__R__L_c,1011,1,31.0,1.0,0.0,0.0
6579,PknI,5mthf_c,1011,1,54.0,1.0,0.0,0.0
6580,PknI,trdrd_c,1011,1,12.0,1.0,0.0,0.0
6581,PknI,trdox_c,1011,1,12.0,1.0,0.0,0.0
6582,PknI,mg2_c,1011,1,13.0,1.0,0.0,0.0
6583,PknI,mhpglu_c,1011,1,12.0,1.0,0.0,0.0
6584,PknI,hpglu_c,1011,1,12.0,1.0,0.0,0.0
6585,PknI,mi3p__D_c,1011,1,19.0,1.0,0.0,0.0
6586,PknI,mmcoa__R_c,1011,1,12.0,1.0,0.0,0.0
6587,PknI,2mop_c,1011,1,20.0,1.0,0.0,0.0
6588,PknI,ppal_c,1011,1,12.0,1.0,0.0,0.0
6589,PknI,man_c,1011,1,18.0,1.0,0.0,0.0
6590,PknI,mndn_c,1011,1,33.0,1.0,0.0,0.0
6591,PknI,tre_c,1011,1,19.0,1.0,0.0,0.0
6592,PknI,mppp9_c,1011,1,20.0,1.0,0.0,0.0
6593,PknI,5mta_c,1011,1,12.0,1.0,0.0,0.0
6594,PknI,5mtr_c,1011,1,12.0,1.0,0.0,0.0
6595,PknI,meroacidACP_c,1011,1,12.0,1.0,0.0,0.0
6596,PknI,meroacidcyc1ACP_c,1011,1,12.0,1.0,0.0,0.0
6597,PknI,mmeroacidACP_c,1011,1,12.0,1.0,0.0,0.0
6598,PknI,mmeroacidcyc1ACP_c,1011,1,12.0,1.0,0.0,0.0
6599,PknI,kmeroacidACP_c,1011,1,12.0,1.0,0.0,0.0
6600,PknI,kmeroacidcyc1ACP_c,1011,1,12.0,1.0,0.0,0.0
6601,PknI,mmmeroacidACP_c,1011,1,12.0,1.0,0.0,0.0
6602,PknI,mkmeroacidACP_c,1011,1,12.0,1.0,0.0,0.0
6603,PknI,mycolate_c,1011,1,32.0,1.0,0.0,0.0
6604,PknI,mmycolate_c,1011,1,32.0,1.0,0.0,0.0
6605,PknI,kmycolate_c,1011,1,32.0,1.0,0.0,0.0
6606,PknI,mmmycolate_c,1011,1,30.0,1.0,0.0,0.0
6607,PknI,mkmycolate_c,1011,1,31.0,1.0,0.0,0.0
6608,PknI,mssg_c,1011,1,40.0,1.0,0.0,0.0
6609,PknI,dnad_c,1011,1,39.0,1.0,0.0,0.0
6610,PknI,na1_c,1011,1,12.0,1.0,0.0,0.0
6611,PknI,nac_c,1011,1,20.0,1.0,0.0,0.0
6612,PknI,nicrnt_c,1011,1,25.0,1.0,0.0,0.0
6613,PknI,no2_c,1011,1,27.0,1.0,0.0,0.0
6614,PknI,dudp_c,1011,1,32.0,1.0,0.0,0.0
6615,PknI,datp_c,1011,1,37.0,1.0,0.0,0.0
6616,PknI,nh4oh_c,1011,1,11.0,1.0,0.0,0.0
6617,PknI,ncam_c,1011,1,21.0,1.0,0.0,0.0
6618,PknI,dmbzid_c,1011,1,43.0,1.0,0.0,0.0
6619,PknI,5prdmbz_c,1011,1,44.0,1.0,0.0,0.0
6620,PknI,quln_c,1011,1,19.0,1.0,0.0,0.0
6621,PknI,no_c,1011,1,12.0,1.0,0.0,0.0
6622,PknI,o2s_c,1011,1,12.0,1.0,0.0,0.0
6623,PknI,no3_c,1011,1,12.0,1.0,0.0,0.0
6624,PknI,fmnh2_c,1011,1,42.0,1.0,0.0,0.0
6625,PknI,sbzcoa_c,1011,1,67.0,1.0,0.0,0.0
6626,PknI,xtsn_c,1011,1,37.0,1.0,0.0,0.0
6627,PknI,thymd_c,1011,1,32.0,1.0,0.0,0.0
6628,PknI,dgsn_c,1011,1,39.0,1.0,0.0,0.0
6629,PknI,dtdprmn_c,1011,1,39.0,1.0,0.0,0.0
6630,PknI,orot5p_c,1011,1,28.0,1.0,0.0,0.0
6631,PknI,oxalcoa_c,1011,1,56.0,1.0,0.0,0.0
6632,PknI,thmpp_c,1011,1,52.0,1.0,0.0,0.0
6633,PknI,pro__L_c,1011,1,13.0,1.0,0.0,0.0
6634,PknI,pnto__R_c,1011,1,21.0,1.0,0.0,0.0
6635,PknI,uAgla_c,1011,1,53.0,1.0,0.0,0.0
6636,PknI,uaAgla_c,1011,1,50.0,1.0,0.0,0.0
6637,PknI,uGgla_c,1011,1,53.0,1.0,0.0,0.0
6638,PknI,uaGgla_c,1011,1,50.0,1.0,0.0,0.0
6639,PknI,ugmda_c,1011,1,53.0,1.0,0.0,0.0
6640,PknI,uagmda_c,1011,1,50.0,1.0,0.0,0.0
6641,PknI,pat_c,1011,1,33.0,1.0,0.0,0.0
6642,PknI,pre4_c,1011,1,25.0,1.0,0.0,0.0
6643,PknI,pre5_c,1011,1,26.0,1.0,0.0,0.0
6644,PknI,pre3b_c,1011,1,25.0,1.0,0.0,0.0
6645,PknI,dscl_c,1011,1,23.0,1.0,0.0,0.0
6646,PknI,pre3a_c,1011,1,24.0,1.0,0.0,0.0
6647,PknI,pre6a_c,1011,1,26.0,1.0,0.0,0.0
6648,PknI,pre6b_c,1011,1,27.0,1.0,0.0,0.0
6649,PknI,pre8_c,1011,1,28.0,1.0,0.0,0.0
6650,PknI,hgbyr_c,1011,1,29.0,1.0,0.0,0.0
6651,PknI,lpam_c,1011,1,12.0,1.0,0.0,0.0
6652,PknI,adhlam_c,1011,1,12.0,1.0,0.0,0.0
6653,PknI,phthiocerol_c,1011,1,33.0,1.0,0.0,0.0
6654,PknI,pdima_c,1011,1,36.0,1.0,0.0,0.0
6655,PknI,pdx5p_c,1011,1,20.0,1.0,0.0,0.0
6656,PknI,pydx5p_c,1011,1,19.0,1.0,0.0,0.0
6657,PknI,peamn_c,1011,1,28.0,1.0,0.0,0.0
6658,PknI,3php_c,1011,1,15.0,1.0,0.0,0.0
6659,PknI,mfrrppdima_c,1011,1,65.0,1.0,0.0,0.0
6660,PknI,2pglyc_c,1011,1,12.0,1.0,0.0,0.0
6661,PknI,pgp160_c,1011,1,26.0,1.0,0.0,0.0
6662,PknI,pg160_c,1011,1,26.0,1.0,0.0,0.0
6663,PknI,pgp160190_c,1011,1,35.0,1.0,0.0,0.0
6664,PknI,pgp190_c,1011,1,34.0,1.0,0.0,0.0
6665,PknI,pg190_c,1011,1,34.0,1.0,0.0,0.0
6666,PknI,uggmda_c,1011,1,54.0,1.0,0.0,0.0
6667,PknI,ugggmda_c,1011,1,51.0,1.0,0.0,0.0
6668,PknI,phe__L_c,1011,1,27.0,1.0,0.0,0.0
6669,PknI,phpyr_c,1011,1,27.0,1.0,0.0,0.0
6670,PknI,phthdl_c,1011,1,25.0,1.0,0.0,0.0
6671,PknI,prepphth_c,1011,1,40.0,1.0,0.0,0.0
6672,PknI,pphthdl_c,1011,1,40.0,1.0,0.0,0.0
6673,PknI,pphthiocerol_c,1011,1,46.0,1.0,0.0,0.0
6674,PknI,4r5au_c,1011,1,39.0,1.0,0.0,0.0
6675,PknI,2mahmp_c,1011,1,30.0,1.0,0.0,0.0
6676,PknI,ptcys_c,1011,1,12.0,1.0,0.0,0.0
6677,PknI,ptth_c,1011,1,12.0,1.0,0.0,0.0
6678,PknI,4ppan_c,1011,1,22.0,1.0,0.0,0.0
6679,PknI,4ppcys_c,1011,1,34.0,1.0,0.0,0.0
6680,PknI,pan4p_c,1011,1,34.0,1.0,0.0,0.0
6681,PknI,ppdima_c,1011,1,53.0,1.0,0.0,0.0
6682,PknI,34hpp_c,1011,1,27.0,1.0,0.0,0.0
6683,PknI,peptido__EC_c,1011,1,48.0,1.0,0.0,0.0
6684,PknI,udcpdp_c,1011,1,23.0,1.0,0.0,0.0
6685,PknI,peptido__TB1_c,1011,1,48.0,1.0,0.0,0.0
6686,PknI,peptido__TB2_c,1011,1,48.0,1.0,0.0,0.0
6687,PknI,fpram_c,1011,1,27.0,1.0,0.0,0.0
6688,PknI,prbamp_c,1011,1,37.0,1.0,0.0,0.0
